uri,label,wkt
http://cgi.di.uoa.gr/witcher/resource/Never_Trust_Children,Never Trust Children,POINT (401.91401262966656 -138.16476090757268)
http://cgi.di.uoa.gr/witcher/resource/Novigrad_Hospitality,Novigrad Hospitality,POINT (429.80951590840374 -82.3737558079174)
http://cgi.di.uoa.gr/witcher/resource/Of_Swords_and_Dumplings,Of Swords and Dumplings,POINT (383.4264045743466 -163.32541026624074)
http://cgi.di.uoa.gr/witcher/resource/Pearls_of_the_Coast,Pearls of the Coast,POINT (235.63493426229172 -329.8232725440355)
http://cgi.di.uoa.gr/witcher/resource/Precious_Cargo,Precious Cargo,POINT (285.9562342945236 -327.3072076081687)
http://cgi.di.uoa.gr/witcher/resource/Shock_Therapy,Shock Therapy,POINT (428.7155746033552 -324.3535661617164)
http://cgi.di.uoa.gr/witcher/resource/Shortcut,Shortcut,POINT (119.02079114411967 -427.29344027696266)
http://cgi.di.uoa.gr/witcher/resource/Taken_as_a_Lass,Taken as a Lass,POINT (451.68834200937414 -389.11488972837503)
http://cgi.di.uoa.gr/witcher/resource/The_Dead_Have_No_Defense,The Dead Have No Defense,POINT (264.0774081935532 -431.669205382818)
http://cgi.di.uoa.gr/witcher/resource/The_Truth_is_in_the_Stars,The Truth is in the Stars,POINT (523.6696798815667 -370.1897056455508)
http://cgi.di.uoa.gr/witcher/resource/Trail_to_Yngvar_s_Fang,Trail to Yngvar's Fang,POINT (499.38418290948954 -131.1635367382042)
http://cgi.di.uoa.gr/witcher/resource/Troll_Bridge,Troll Bridge,POINT (314.8362847478045 -360.23484002973)
http://cgi.di.uoa.gr/witcher/resource/Wastrel_Manor,Wastrel Manor,POINT (308.05384865650365 -381.0197242825427)
http://cgi.di.uoa.gr/witcher/resource/Wheat_Fields,Wheat Fields,POINT (477.3959626780143 -167.26359886151053)
http://cgi.di.uoa.gr/witcher/resource/Witcher_Wannabe,Witcher Wannabe,POINT (402.0234067601714 -341.09086769161297)
http://cgi.di.uoa.gr/witcher/resource/Yustianna_Disturbed,Yustianna Disturbed,POINT (390.75581131817165 -278.4080325502356)
http://cgi.di.uoa.gr/witcher/resource/Zuetzer_Castle,Zuetzer Castle,POINT (602.6522421060697 -118.14563554828462)
http://cgi.di.uoa.gr/witcher/resource/A_Dog_s_Life,A Dog's Life,POINT (367.6736497816479 -402.57036742888016)
http://cgi.di.uoa.gr/witcher/resource/Alness,Alness,POINT (491.07022899112076 -146.9162911192833)
http://cgi.di.uoa.gr/witcher/resource/Ancient_Oak,Ancient Oak,POINT (493.36750573172264 -423.3552516816929)
http://cgi.di.uoa.gr/witcher/resource/Blood_Gold,Blood Gold,POINT (471.4886796307523 -223.49218047175134)
http://cgi.di.uoa.gr/witcher/resource/Broken_Bridge,Broken Bridge,POINT (306.5223308294357 -372.26819407083207)
http://cgi.di.uoa.gr/witcher/resource/Crane_Cape,Crane Cape,POINT (329.71388649646434 -84.34285010555232)
http://cgi.di.uoa.gr/witcher/resource/Drudge,Drudge,POINT (384.3015576183854 -418.3231218099593)
http://cgi.di.uoa.gr/witcher/resource/Feet_as_Cold_as_Ice,Feet as Cold as Ice,POINT (259.3734605818446 -512.6208598411413)
http://cgi.di.uoa.gr/witcher/resource/Fists_of_Fury_Champion_of_Champions,Fists of Fury: Champion of Champions,POINT (168.9045146543321 -197.34698396426583)
http://cgi.di.uoa.gr/witcher/resource/Forest_Hut,Forest Hut,POINT (270.75045015434915 -358.48453398738786)
http://cgi.di.uoa.gr/witcher/resource/Glory_Gate,Glory Gate,POINT (389.9900524046377 -172.95209349912244)
http://cgi.di.uoa.gr/witcher/resource/Hidden_Messages_of_the_Nilfgaardian_Kind,Hidden Messages of the Nilfgaardian Kind,POINT (398.1946121925016 -138.0553667799263)
http://cgi.di.uoa.gr/witcher/resource/In_Wolf_s_Clothing,In Wolf's Clothing,POINT (620.8116677698752 -341.3096559469057)
http://cgi.di.uoa.gr/witcher/resource/In_the_Heart_of_the_Woods,In the Heart of the Woods,POINT (324.24417997122174 -365.59515228440273)
http://cgi.di.uoa.gr/witcher/resource/Isolated_Shack,Isolated Shack,POINT (277.0953097236306 -285.7374391025432)
http://cgi.di.uoa.gr/witcher/resource/Last_Rites,Last Rites,POINT (300.61504778217375 -320.19658931115384)
http://cgi.di.uoa.gr/witcher/resource/Lighthouse,Lighthouse,POINT (325.0099388847557 -171.09239332913393)
http://cgi.di.uoa.gr/witcher/resource/Lofoten_Cemetery,Lofoten Cemetery,POINT (581.9767514406526 -341.85662658513763)
http://cgi.di.uoa.gr/witcher/resource/Lurthen,Lurthen,POINT (603.199212758594 -360.23484002973)
http://cgi.di.uoa.gr/witcher/resource/Metinna_Gate,Metinna Gate,POINT (276.76712733211605 -511.63631269232394)
http://cgi.di.uoa.gr/witcher/resource/Nilfgaardian_Embassy,Nilfgaardian Embassy,POINT (260.57679601739795 -512.6208598411413)
http://cgi.di.uoa.gr/witcher/resource/Nilfgaardian_Treasure,Nilfgaardian Treasure,POINT (500.1499418230235 -152.38599750160245)
http://cgi.di.uoa.gr/witcher/resource/Of_Sheers_and_a_Witcher_I_Sing,Of Sheers and a Witcher I Sing,POINT (263.2022551495144 -516.3402601811183)
http://cgi.di.uoa.gr/witcher/resource/Paperchase,Paperchase,POINT (263.31164928001925 -504.525694395309)
http://cgi.di.uoa.gr/witcher/resource/Practicum_in_Advanced_Alchemy,Practicum in Advanced Alchemy,POINT (433.8570987370833 -318.77446565175086)
http://cgi.di.uoa.gr/witcher/resource/Queen_Zuleyka_s_Treasure,Queen Zuleyka's Treasure,POINT (252.59102449054376 -352.13967458389766)
http://cgi.di.uoa.gr/witcher/resource/Rioux_Cannes_Outpost,Rioux-Cannes Outpost,POINT (190.56455249429277 -476.52079771783497)
http://cgi.di.uoa.gr/witcher/resource/Southern_Gate,Southern Gate,POINT (415.6976730732779 -141.66537299225692)
http://cgi.di.uoa.gr/witcher/resource/Suspicious_Shakedown,Suspicious Shakedown,POINT (399.9449182805792 -155.7772154586403)
http://cgi.di.uoa.gr/witcher/resource/The_Fall_of_the_House_of_Reardon,The Fall of the House of Reardon,POINT (403.77371284824903 -343.49753849983335)
http://cgi.di.uoa.gr/witcher/resource/The_Heroes_Pursuits_Fayrlund,The Heroes' Pursuits: Fayrlund,POINT (615.9983260276616 -342.0754148404304)
http://cgi.di.uoa.gr/witcher/resource/The_Price_of_Honor,The Price of Honor,POINT (550.5806359857602 -560.5354877502571)
http://cgi.di.uoa.gr/witcher/resource/The_Taxman_Cometh,The Taxman Cometh,POINT (504.63510117372243 -232.90007544934025)
http://cgi.di.uoa.gr/witcher/resource/The_Volunteer,The Volunteer,POINT (481.22475724568415 -238.15099357636666)
http://cgi.di.uoa.gr/witcher/resource/Western_Gate,Western Gate,POINT (505.07267769574185 -250.40313587276154)
http://cgi.di.uoa.gr/witcher/resource/Woesong_Bridge,Woesong Bridge,POINT (329.38570410494975 -350.17058028626275)
http://cgi.di.uoa.gr/witcher/resource/Wolven_Glade,Wolven Glade,POINT (325.99448605929933 -307.39747637652704)
http://cgi.di.uoa.gr/witcher/resource/Yustianna_s_Grotto,Yustianna's Grotto,POINT (391.41217610120077 -275.78257348672236)
http://cgi.di.uoa.gr/witcher/resource/A_Frying_Pan_Spick_and_Span,"A Frying Pan, Spick and Span",POINT (306.6317249599406 -340.8720794363202)
http://cgi.di.uoa.gr/witcher/resource/Belgaard_Vineyard,Belgaard Vineyard,POINT (287.59714625209637 -529.4675554986843)
http://cgi.di.uoa.gr/witcher/resource/Clan_Tordarroch_Forge,Clan Tordarroch Forge,POINT (118.2550322305857 -451.03196597622775)
http://cgi.di.uoa.gr/witcher/resource/Dancing_Windmill,Dancing Windmill,POINT (485.49112833537333 -130.06959546174033)
http://cgi.di.uoa.gr/witcher/resource/Druids_Camp,Druids' Camp,POINT (427.51223916780185 -349.5142155203844)
http://cgi.di.uoa.gr/witcher/resource/Erde,Erde,POINT (583.7270575287303 -150.74508558690673)
http://cgi.di.uoa.gr/witcher/resource/Eternal_Fire_Chapel,Eternal Fire Chapel,POINT (451.90713027038385 -185.20423579551732)
http://cgi.di.uoa.gr/witcher/resource/Ferry_Station,Ferry Station,POINT (519.622097052887 -294.81715169719297)
http://cgi.di.uoa.gr/witcher/resource/Flesh_for_Sale,Flesh for Sale,POINT (545.1109294605176 -565.4582234943443)
http://cgi.di.uoa.gr/witcher/resource/Fornhala,Fornhala,POINT (297.11443560601845 -406.7273442794427)
http://cgi.di.uoa.gr/witcher/resource/From_a_Land_Far_Far_Away,"From a Land Far, Far Away",POINT (492.27356442667417 -353.7805864985934)
http://cgi.di.uoa.gr/witcher/resource/Heddel,Heddel,POINT (587.5558520964001 -201.17577843188923)
http://cgi.di.uoa.gr/witcher/resource/House_of_Respite,House of Respite,POINT (565.7864201259346 -439.8737649562967)
http://cgi.di.uoa.gr/witcher/resource/Hov,Hov,POINT (168.57633226281754 -192.4242482201786)
http://cgi.di.uoa.gr/witcher/resource/Kilkerinn_Ruins,Kilkerinn Ruins,POINT (609.5440723278754 -134.11717818465652)
http://cgi.di.uoa.gr/witcher/resource/Nilfgaardian_Garrison,Nilfgaardian Garrison,POINT (279.6113747252422 -307.06929399358785)
http://cgi.di.uoa.gr/witcher/resource/Novigrad_Gate,Novigrad Gate,POINT (517.8717909648095 -235.963111023439)
http://cgi.di.uoa.gr/witcher/resource/Palisade,Palisade,POINT (379.16003348465733 -394.91277849363337)
http://cgi.di.uoa.gr/witcher/resource/Portside_Gate,Portside Gate,POINT (378.7224569626379 -173.8272465202935)
http://cgi.di.uoa.gr/witcher/resource/Ruined_Tower,Ruined Tower,POINT (484.7253694218394 -403.4455204500512)
http://cgi.di.uoa.gr/witcher/resource/Sarrasin_Grange,Sarrasin Grange,POINT (424.6679917746757 -72.8564667026821)
http://cgi.di.uoa.gr/witcher/resource/St_Gregory_s_Bridge,St. Gregory's Bridge,POINT (388.7867169690843 -123.2871595476646)
http://cgi.di.uoa.gr/witcher/resource/Temerian_Valuables,Temerian Valuables,POINT (305.75657191590176 -326.8696310975832)
http://cgi.di.uoa.gr/witcher/resource/The_Path_of_Warriors,The Path of Warriors,POINT (482.3186985507326 -140.0244610775612)
http://cgi.di.uoa.gr/witcher/resource/Trastamara_Hunting_Cottage,Trastamara Hunting Cottage,POINT (368.1112263036673 -554.8469931126451)
http://cgi.di.uoa.gr/witcher/resource/Tretogor_Gate,Tretogor Gate,POINT (406.50856611087033 -154.46448592688373)
http://cgi.di.uoa.gr/witcher/resource/Vikk_Watchtower,Vikk Watchtower,POINT (554.7376129449445 -165.5132928191684)
http://cgi.di.uoa.gr/witcher/resource/Whale_Graveyard,Whale Graveyard,POINT (450.04743005180137 -303.0217112706717)
http://cgi.di.uoa.gr/witcher/resource/Wild_Shore,Wild Shore,POINT (256.9667897107378 -418.9794865758376)
http://cgi.di.uoa.gr/witcher/resource/A_Portrait_of_the_Witcher_as_an_Old_Man,A Portrait of the Witcher as an Old Man,POINT (263.31164928001925 -501.9002353317958)
http://cgi.di.uoa.gr/witcher/resource/Abandoned_Tower,Abandoned Tower,POINT (291.535334950271 -287.92532165547084)
http://cgi.di.uoa.gr/witcher/resource/Benek,Benek,POINT (524.3260446645958 -366.251517050281)
http://cgi.di.uoa.gr/witcher/resource/Bowdon,Bowdon,POINT (484.39718703032486 -58.19765359806678)
http://cgi.di.uoa.gr/witcher/resource/Burned_Ruins,Burned Ruins,POINT (357.281207383687 -330.5890314375602)
http://cgi.di.uoa.gr/witcher/resource/Cackler_Bridge,Cackler Bridge,POINT (365.4857671715509 -325.4475074381802)
http://cgi.di.uoa.gr/witcher/resource/Cavern,Cavern,POINT (395.1315765383657 -93.53195682784846)
http://cgi.di.uoa.gr/witcher/resource/Chuchote_Cave,Chuchote Cave,POINT (225.24249186433082 -409.680985725895)
http://cgi.di.uoa.gr/witcher/resource/Coast_of_Wrecks,Coast of Wrecks,POINT (252.59102449054376 -356.29665143446016)
http://cgi.di.uoa.gr/witcher/resource/Dulcinea_Windmill,Dulcinea Windmill,POINT (300.61504778217375 -385.0673070054589)
http://cgi.di.uoa.gr/witcher/resource/Eldberg_Lighthouse,Eldberg Lighthouse,POINT (233.99402230471895 -304.66262318536747)
http://cgi.di.uoa.gr/witcher/resource/Elverum_Lighthouse,Elverum Lighthouse,POINT (380.36336892021075 -504.525694395309)
http://cgi.di.uoa.gr/witcher/resource/Holmstein_s_Port,Holmstein's Port,POINT (287.37835799108666 -466.56593210201413)
http://cgi.di.uoa.gr/witcher/resource/Honeyfill_Meadworks,Honeyfill Meadworks,POINT (460.4398724497623 -131.0541426105578)
http://cgi.di.uoa.gr/witcher/resource/Hortense_Vineyard,Hortense Vineyard,POINT (275.1262153745432 -558.3476051973294)
http://cgi.di.uoa.gr/witcher/resource/Isolated_Hut,Isolated Hut,POINT (476.3020213729658 -88.828009339054)
http://cgi.di.uoa.gr/witcher/resource/Isolated_Hut,Isolated Hut,POINT (588.1028227489244 -354.3275571368253)
http://cgi.di.uoa.gr/witcher/resource/Miners_Camp,Miners' Camp,POINT (372.7057797848711 -310.1323295676866)
http://cgi.di.uoa.gr/witcher/resource/Of_Dairy_and_Darkness,Of Dairy and Darkness,POINT (392.724905667259 -128.64747180233738)
http://cgi.di.uoa.gr/witcher/resource/Olena_s_Grove,Olena's Grove,POINT (382.4418573998029 -462.73713763439076)
http://cgi.di.uoa.gr/witcher/resource/Oxenfurt_Harbor,Oxenfurt Harbor,POINT (499.71236530100407 -237.1664464275492)
http://cgi.di.uoa.gr/witcher/resource/Race_The_Great_Erasmus_Vegelbud_Memorial_Derby,Race: The Great Erasmus Vegelbud Memorial Derby,POINT (390.75581131817165 -143.63446728989183)
http://cgi.di.uoa.gr/witcher/resource/Ransacked_Village,Ransacked Village,POINT (374.0185093509293 -357.390592710924)
http://cgi.di.uoa.gr/witcher/resource/The_Tower_Outta_Nowheres,The Tower Outta Nowheres,POINT (481.4435455066938 -139.58688456697567)
http://cgi.di.uoa.gr/witcher/resource/Tor_Gvalch_ca,Tor Gvalch'ca,POINT (77.45102155227596 -379.1600241125542)
http://cgi.di.uoa.gr/witcher/resource/Toussaint_Prison,Toussaint Prison,POINT (347.10755324673573 -487.78839286541245)
http://cgi.di.uoa.gr/witcher/resource/Trading_Post,Trading Post,POINT (319.5402323595131 -320.4153775664466)
http://cgi.di.uoa.gr/witcher/resource/Von_Everec_Estate,Von Everec Estate,POINT (564.2549022988667 -104.69015784777952)
http://cgi.di.uoa.gr/witcher/resource/Widows_Grotto,Widows' Grotto,POINT (341.4190584604835 -204.78578464421986)
http://cgi.di.uoa.gr/witcher/resource/Yantra,Yantra,POINT (441.9522643944423 -89.37497997728593)
http://cgi.di.uoa.gr/witcher/resource/Ancient_Crypt,Ancient Crypt,POINT (344.700882375629 -249.965559362176)
http://cgi.di.uoa.gr/witcher/resource/Ardaiso_Quarry,Ardaiso Quarry,POINT (387.58338153353094 -431.3410229998789)
http://cgi.di.uoa.gr/witcher/resource/Arnskrone_Castle_Ruins,Arnskrone Castle Ruins,POINT (616.7640849411955 -163.10662201094797)
http://cgi.di.uoa.gr/witcher/resource/Castel_Ravello_Vineyard,Castel Ravello Vineyard,POINT (235.96311665380628 -386.27064240956906)
http://cgi.di.uoa.gr/witcher/resource/Count_de_la_Croix_s_Mill,Count de la Croix's Mill,POINT (300.61504778217375 -452.0165131250452)
http://cgi.di.uoa.gr/witcher/resource/Distillery,Distillery,POINT (424.6679917746757 -421.16736912876524)
http://cgi.di.uoa.gr/witcher/resource/Dun_Tynne_Crossroads,Dun Tynne Crossroads,POINT (354.5463541210657 -360.89120479560825)
http://cgi.di.uoa.gr/witcher/resource/Extreme_Cosplay,Extreme Cosplay,POINT (351.04574194491045 -530.7802850304408)
http://cgi.di.uoa.gr/witcher/resource/Frischlow,Frischlow,POINT (345.02906476714355 -477.7241331219452)
http://cgi.di.uoa.gr/witcher/resource/Heatherton,Heatherton,POINT (307.3974838734745 -291.20714548486234)
http://cgi.di.uoa.gr/witcher/resource/Kaer_Almhult,Kaer Almhult,POINT (178.31240987774936 -291.97290437838706)
http://cgi.di.uoa.gr/witcher/resource/Kimbolt_Way,Kimbolt Way,POINT (543.9075940249643 -415.9164510017389)
http://cgi.di.uoa.gr/witcher/resource/Lornruk,Lornruk,POINT (287.2689638605818 -247.88707093689473)
http://cgi.di.uoa.gr/witcher/resource/Message_from_an_Old_Friend,Message from an Old Friend,POINT (390.09944653514253 -139.9150669499148)
http://cgi.di.uoa.gr/witcher/resource/Oxenfurt_Gate,Oxenfurt Gate,POINT (415.15070242075365 -130.3977778446795)
http://cgi.di.uoa.gr/witcher/resource/The_Silver_Salamander_Inn,The Silver Salamander Inn,POINT (270.75045015434915 -299.41170505834106)
http://cgi.di.uoa.gr/witcher/resource/Toderas,Toderas,POINT (504.0881305211982 -340.32510879808825)
http://cgi.di.uoa.gr/witcher/resource/Aeramas_Abandoned_Manor,Aeramas' Abandoned Manor,POINT (579.7888688305557 -240.01069374635517)
http://cgi.di.uoa.gr/witcher/resource/Basane_Farm,Basane Farm,POINT (390.09944653514253 -374.8936531343453)
http://cgi.di.uoa.gr/witcher/resource/Condyle,Condyle,POINT (242.41737035359256 -400.0543024930133)
http://cgi.di.uoa.gr/witcher/resource/Dorve_Ruins,Dorve Ruins,POINT (137.0708226774202 -427.949805042841)
http://cgi.di.uoa.gr/witcher/resource/Drahim_Castle,Drahim Castle,POINT (398.1946121925016 -196.8000133260339)
http://cgi.di.uoa.gr/witcher/resource/Gwent_Old_Pals,Gwent: Old Pals,POINT (398.1946121925016 -159.93419230920287)
http://cgi.di.uoa.gr/witcher/resource/High_Stakes,High Stakes,POINT (393.8188469723075 -118.14563554828462)
http://cgi.di.uoa.gr/witcher/resource/Hindhold,Hindhold,POINT (433.8570987370833 -232.35310481110835)
http://cgi.di.uoa.gr/witcher/resource/Kaer_Muire,Kaer Muire,POINT (307.1786956124648 -458.5801607838282)
http://cgi.di.uoa.gr/witcher/resource/Novigrad_Docks,Novigrad Docks,POINT (364.06364347498777 -161.79389247919138)
http://cgi.di.uoa.gr/witcher/resource/Refugees_Camp,Refugees' Camp,POINT (252.59102449054376 -366.03272879498826)
http://cgi.di.uoa.gr/witcher/resource/Ruined_Inn,Ruined Inn,POINT (386.817622619997 -439.4361884457112)
http://cgi.di.uoa.gr/witcher/resource/Seidhe_Llygad_Amphitheater,Seidhe Llygad Amphitheater,POINT (230.274621867554 -525.8575492863537)
http://cgi.di.uoa.gr/witcher/resource/Yngvar_s_Fang,Yngvar's Fang,POINT (475.0986859374124 -125.03746559000672)
http://cgi.di.uoa.gr/witcher/resource/Dun_Tynne_Castle,Dun Tynne Castle,POINT (338.5748110673573 -395.7879315148044)
http://cgi.di.uoa.gr/witcher/resource/Garin_Estate,Garin Estate,POINT (524.3260446645958 -80.73284389322168)
http://cgi.di.uoa.gr/witcher/resource/Plegmund_s_Bridge,Plegmund's Bridge,POINT (270.85984428485403 -356.51543968975295)
http://cgi.di.uoa.gr/witcher/resource/Prophet_Lebioda_Statue,Prophet Lebioda Statue,POINT (246.68374144328175 -348.85785075450616)
http://cgi.di.uoa.gr/witcher/resource/Sund,Sund,POINT (286.393810816543 -371.94001168789293)
http://cgi.di.uoa.gr/witcher/resource/Turn_and_Face_the_Strange,Turn and Face the Strange,POINT (252.80981275155347 -499.2747762682826)
http://cgi.di.uoa.gr/witcher/resource/Ursten,Ursten,POINT (369.64274413073525 -221.85126855705562)
http://cgi.di.uoa.gr/witcher/resource/A_Dangerous_Game,A Dangerous Game,POINT (398.52279458401614 -159.93419230920287)
http://cgi.di.uoa.gr/witcher/resource/Beauclair_Palace,Beauclair Palace,POINT (236.6194814368354 -477.395950739006)
http://cgi.di.uoa.gr/witcher/resource/Claywich,Claywich,POINT (330.698433671008 -373.79971185788145)
http://cgi.di.uoa.gr/witcher/resource/Cunny_of_the_Goose,Cunny of the Goose,POINT (418.3231322053943 -186.95454183785947)
http://cgi.di.uoa.gr/witcher/resource/Downwarren,Downwarren,POINT (476.5208096339755 -385.17670113310527)
http://cgi.di.uoa.gr/witcher/resource/Francollarts,Francollarts,POINT (316.8053790968918 -541.9384860503719)
http://cgi.di.uoa.gr/witcher/resource/Herbalist_s_Hut,Herbalist's Hut,POINT (529.0299922763044 -215.06883264297986)
http://cgi.di.uoa.gr/witcher/resource/Kaer_Gelen,Kaer Gelen,POINT (398.63218871452096 -300.3962522071585)
http://cgi.di.uoa.gr/witcher/resource/Marlin_Coast,Marlin Coast,POINT (144.07204702973073 -411.8688682788227)
http://cgi.di.uoa.gr/witcher/resource/Old_Watchtower,Old Watchtower,POINT (118.4738204915954 -220.31975077000624)
http://cgi.di.uoa.gr/witcher/resource/Oreton,Oreton,POINT (339.88754063341554 -398.74157296125674)
http://cgi.di.uoa.gr/witcher/resource/Palace_Gardens,Palace Gardens,POINT (228.52431577947635 -498.72780563005074)
http://cgi.di.uoa.gr/witcher/resource/Rogne,Rogne,POINT (352.9054421634929 -291.97290437838706)
http://cgi.di.uoa.gr/witcher/resource/White_Eagle_Fort,White Eagle Fort,POINT (481.33415137618897 -238.91675246989132)
http://cgi.di.uoa.gr/witcher/resource/Coronata_Vineyard,Coronata Vineyard,POINT (297.0050414755136 -358.04695747680233)
http://cgi.di.uoa.gr/witcher/resource/Destroyed_Bastion,Destroyed Bastion,POINT (475.86444485094637 -479.80262154722647)
http://cgi.di.uoa.gr/witcher/resource/Fayrlund,Fayrlund,POINT (322.8220562746587 -361.8757519444257)
http://cgi.di.uoa.gr/witcher/resource/Kaer_Trolde_Harbor,Kaer Trolde Harbor,POINT (309.6947606140764 -288.9098688042883)
http://cgi.di.uoa.gr/witcher/resource/Lurtch,Lurtch,POINT (451.2507654873547 -336.824496713404)
http://cgi.di.uoa.gr/witcher/resource/Beauclair_Port,Beauclair Port,POINT (294.81715886541656 -485.81929856777754)
http://cgi.di.uoa.gr/witcher/resource/Boxholm,Boxholm,POINT (354.1087775990463 -375.22183551728443)
http://cgi.di.uoa.gr/witcher/resource/Byways,Byways,POINT (288.1441169046206 -453.4386367844482)
http://cgi.di.uoa.gr/witcher/resource/Est_Tayiar,Est Tayiar,POINT (548.8303298976825 -189.68939502901904)
http://cgi.di.uoa.gr/witcher/resource/Fort_Astre_Ruins,Fort Astre Ruins,POINT (189.3612170587394 -410.8843211300052)
http://cgi.di.uoa.gr/witcher/resource/Hangman_s_Alley,Hangman's Alley,POINT (275.2356095050481 -333.7614611393053)
http://cgi.di.uoa.gr/witcher/resource/Lofoten,Lofoten,POINT (579.570080569546 -331.57357858637766)
http://cgi.di.uoa.gr/witcher/resource/Reardon_Manor,Reardon Manor,POINT (475.42686832892696 -362.31332845501123)
http://cgi.di.uoa.gr/witcher/resource/The_Gran_place,The Gran'place,POINT (263.09286101900955 -493.69567575831707)
http://cgi.di.uoa.gr/witcher/resource/Vegelbud_Residence,Vegelbud Residence,POINT (497.74327095191677 -175.35876430734285)
http://cgi.di.uoa.gr/witcher/resource/Blackbough,Blackbough,POINT (300.50565365166887 -327.96357237404703)
http://cgi.di.uoa.gr/witcher/resource/Border_Post,Border Post,POINT (400.71067719411315 -237.49462881048834)
http://cgi.di.uoa.gr/witcher/resource/Giants_Toes,Giants' Toes,POINT (428.8249687338601 -266.48407263677984)
http://cgi.di.uoa.gr/witcher/resource/Mulbrydale,Mulbrydale,POINT (416.90100850883124 -287.2689568895926)
http://cgi.di.uoa.gr/witcher/resource/Upper_Mill,Upper Mill,POINT (590.9470701420505 -84.99921487143058)
http://cgi.di.uoa.gr/witcher/resource/Urialla_Harbor,Urialla Harbor,POINT (481.66233376770356 -141.00900822637863)
http://cgi.di.uoa.gr/witcher/resource/Devil_s_Pit,Devil's Pit,POINT (442.936811568986 -283.44016242196915)
http://cgi.di.uoa.gr/witcher/resource/Fox_Hollow,Fox Hollow,POINT (207.95821924456422 -364.71999926323167)
http://cgi.di.uoa.gr/witcher/resource/Fyke_Isle,Fyke Isle,POINT (344.3726999841145 -433.85708793574565)
http://cgi.di.uoa.gr/witcher/resource/Gedyneith,Gedyneith,POINT (435.71679895566575 -324.3535661617164)
http://cgi.di.uoa.gr/witcher/resource/Redgill,Redgill,POINT (451.90713027038385 -347.7639094780423)
http://cgi.di.uoa.gr/witcher/resource/Arthach_Palace_Ruins,Arthach Palace Ruins,POINT (299.41171234662033 -288.3628981660564)
http://cgi.di.uoa.gr/witcher/resource/Flovive,Flovive,POINT (355.6402954261142 -456.7204606138397)
http://cgi.di.uoa.gr/witcher/resource/Fort_Ussar_Ruins,Fort Ussar Ruins,POINT (438.88922874030646 -436.0449704886733)
http://cgi.di.uoa.gr/witcher/resource/The_Cockatrice_Inn,The Cockatrice Inn,POINT (305.31899539388235 -414.49432734233585)
http://cgi.di.uoa.gr/witcher/resource/Rannvaig,Rannvaig,POINT (335.839957804736 -341.85662658513763)
http://cgi.di.uoa.gr/witcher/resource/Trottheim,Trottheim,POINT (552.987306856867 -560.7542760055499)
http://cgi.di.uoa.gr/witcher/resource/Brunwich,Brunwich,POINT (564.1455081683619 -78.65435546794038)
http://cgi.di.uoa.gr/witcher/resource/Harviken,Harviken,POINT (509.99541356846015 -557.6912404314511)
http://cgi.di.uoa.gr/witcher/resource/Svorlag,Svorlag,POINT (137.94597572145904 -194.3933425178135)
http://cgi.di.uoa.gr/witcher/resource/Fyresdal,Fyresdal,POINT (360.0160606463083 -424.44919295815674)
http://cgi.di.uoa.gr/witcher/resource/Seven_Cats_Inn,Seven Cats Inn,POINT (433.09133982354933 -161.57510422389862)
http://cgi.di.uoa.gr/witcher/resource/Seven_Cats_Inn,Seven Cats Inn,POINT (434.075886998093 -160.26237469214203)
http://cgi.di.uoa.gr/witcher/resource/Tesham_Mutna_Ruins,Tesham Mutna Ruins,POINT (318.77447344597914 -583.7270428112902)
http://cgi.di.uoa.gr/witcher/resource/Carsten,Carsten,POINT (487.6790109454704 -185.42302405081008)
http://cgi.di.uoa.gr/witcher/resource/Hanged_Man_s_Tree,Hanged Man's Tree,POINT (424.88678003568543 -270.96923187028153)
http://cgi.di.uoa.gr/witcher/resource/Inn_at_the_Crossroads,Inn at the Crossroads,POINT (374.67487413395844 -288.69108054899556)
http://cgi.di.uoa.gr/witcher/resource/Inn_at_the_Crossroads,Inn at the Crossroads,POINT (376.7533626135506 -289.675627697813)
http://cgi.di.uoa.gr/witcher/resource/Larvik,Larvik,POINT (619.4989382038168 -342.8411737339551)
http://cgi.di.uoa.gr/witcher/resource/Midcopse,Midcopse,POINT (280.1583453777664 -374.5654707514061)
http://cgi.di.uoa.gr/witcher/resource/Blandare,Blandare,POINT (385.06731653191935 -347.6545153503959)
http://cgi.di.uoa.gr/witcher/resource/Dragonslayer_s_Grotto,Dragonslayer's Grotto,POINT (450.9225830958402 -375.00304726199164)
http://cgi.di.uoa.gr/witcher/resource/Mont_Crane_Castle,Mont Crane Castle,POINT (412.52524328863717 -409.4621974706023)
http://cgi.di.uoa.gr/witcher/resource/Tourney_Grounds,Tourney Grounds,POINT (264.1868023240581 -456.5016723585469)
http://cgi.di.uoa.gr/witcher/resource/Arinbjorn,Arinbjorn,POINT (250.73132427196128 -381.56669492077464)
http://cgi.di.uoa.gr/witcher/resource/Lindenvale,Lindenvale,POINT (402.7891656737054 -341.6378383298449)
http://cgi.di.uoa.gr/witcher/resource/Termes_Palace_Ruins,Termes Palace Ruins,POINT (385.50489305393876 -518.4187486063996)
http://cgi.di.uoa.gr/witcher/resource/Sansretour_Valley,Sansretour Valley,POINT (270.6410560238443 -413.1815978105793)
http://cgi.di.uoa.gr/witcher/resource/Hierarch_Square,Hierarch Square,POINT (391.8497526232202 -144.07204380047736)
